image_index,true_label,adv_label,patch_x,patch_y,patch_size,upper_bound,timeout_milp_s,add_bool_constraints,use_refine_poly,middle_bound,skip_singleton_bounds,enable_split_bit_branch_priority,split_bit_branch_priority,split_indices,run_scope,global_attempt_index,label_attempt_index,current_depth,status_code,status_name,final_outcome,is_timeout,is_adversarial_found,iteration_runtime_seconds,iteration_runtime_source,attempt_runtime_seconds,parent_total_run_time_seconds,parent_status,parent_attempt_count,parent_max_depth_reached,log_path,top_k,split_selection_mode,split_random_seed,linear_constraint_matrix_constrs,linear_constraint_matrix_vars,linear_constraint_matrix_nzs,variable_types_continuous,variable_types_integer,variable_types_binary,general_constraints,matrix_coefficient_range,objective_coefficient_range,variable_bound_range,rhs_coefficient_range,linear_constraint_matrix_constrs_presolved,linear_constraint_matrix_vars_presolved,linear_constraint_matrix_nzs_presolved,variable_types_continuous_presolved,variable_types_integer_presolved,variable_types_binary_presolved,general_constraints_presolved,matrix_coefficient_range_presolved,objective_coefficient_range_presolved,variable_bound_range_presolved,rhs_coefficient_range_presolved,optimizer_presolve_removed_rows,optimizer_presolve_removed_columns,optimizer_presolve_removed_steps,optimizer_presolve_time_seconds,optimizer_presolved_rows,optimizer_presolved_columns,optimizer_presolved_nonzeros,optimizer_presolved_variable_types_continuous,optimizer_presolved_variable_types_integer,optimizer_presolved_variable_types_binary,extra_simplex_iterations_after_uncrush,extra_simplex_iterations_dual_to_original,root_relaxation_result,root_relaxation_objective,root_relaxation_iterations,root_relaxation_seconds,explored_nodes,explored_simplex_iterations,explored_time_seconds,mip_final_status,mip_final_runtime_seconds,mip_final_nodes,mip_final_objbound,mip_final_solcnt,relaxed_presolve_removed_rows,relaxed_presolve_removed_columns,relaxed_presolve_removed_steps,relaxed_presolve_time_seconds,relaxed_presolved_rows,relaxed_presolved_columns,relaxed_presolved_nonzeros,relaxed_presolved_variable_types_continuous,relaxed_presolved_variable_types_integer,relaxed_presolved_variable_types_binary,relaxed_extra_simplex_iterations_after_uncrush,relaxed_extra_simplex_iterations_dual_to_original,relaxed_barrier_solved_iterations,relaxed_barrier_solved_seconds,relaxed_solved_iterations,relaxed_solved_seconds,relaxed_optimal_objective,cutting_planes_cover,cutting_planes_flow_cover,cutting_planes_implied_bound,cutting_planes_learned,cutting_planes_mir,cutting_planes_relax_and_lift,cutting_planes_rlt,cutting_planes_strongcg,relaxed_barrier_aa_nz,relaxed_barrier_dense_cols,relaxed_barrier_factor_nz,relaxed_barrier_factor_ops,relaxed_barrier_free_vars,relaxed_barrier_threads,cutting_planes_clique,cutting_planes_projected_implied_bound,cutting_planes_network,cutting_planes_gomory,cutting_planes_zero_half
7,9,2,0,0,9,0.8,10.0,True,False,0.5,False,False,1000,[],initial_single_label,0,1,0,9,TIME_LIMIT,timeout,True,False,,initial_label_local_missing,20.335109,545.882225,Verified,3,2,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260517/20260516_213137_run_12_img_7_patch_0_0_size_9_max_depth_4_ub_0p8_adv_label_2_timeouts_10_10_72000/000_adv_label_2_eran_run.log,10,max,42,76550,8498,552925,8083,415,415,415,"[ 1.01469e-13, 35.346 ]","[ 1, 1 ]","[ 2.98161e-08, 35.346 ]","[ 1.67848e-38, 23.028 ]",31422,1511,175647,1098,413,413,,"[ 2.0619e-08, 171.383 ]","[ 1, 1 ]","[ 7.75677e-05, 35.346 ]","[ 9.68222e-08, 1087.35 ]",45128,6987,,1.19,31422,1511,175647,1098,413,413,19,23,objective,-1.743925e+00,2951,0.95,1,5527,10.01,9,10.01,1.0,-1.4252987674775084,0,,,"[(46395, 7402), (7337, 53385)]",0.31,1161,31663,179909,,,,802,22,43,0.82,951,1.28,-1.743923751e+00,6,171,51,,142,56,266,,62670.0,213,1.476e+05 (roughly 14 MBytes of memory),2.357e+07 (less than 1 second per iteration),612,14,,,,,
7,9,2,0,0,9,0.8,10.0,True,False,0.5,False,False,1000,"[203, 174, 175, 202, 232, 176, 231, 204, 173, 172]",single_label_rerun,1,2,1,9,TIME_LIMIT,timeout,True,False,20.822902,rerun_attempt_runtime,20.822902,545.882225,Verified,3,2,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260517/20260516_213137_run_12_img_7_patch_0_0_size_9_max_depth_4_ub_0p8_adv_label_2_timeouts_10_10_72000/001_adv_label_2_eran_run.log,10,max,42,76560,8528,552975,8093,435,435,415,"[ 1.01469e-13, 35.346 ]","[ 1, 1 ]","[ 2.98161e-08, 35.346 ]","[ 1.67848e-38, 23.028 ]",31442,1521,176132,1098,423,423,,"[ 2.0619e-08, 171.383 ]","[ 1, 1 ]","[ 7.75677e-05, 35.346 ]","[ 9.68222e-08, 1087.35 ]",45118,7007,,1.22,31442,1521,176132,1098,423,423,14,18,objective,-1.741477e+00,2784,0.89,1,5092,10.01,9,10.01,1.0,-1.5763390336865766,0,,,"[(46395, 7422), (7357, 53395)]",0.32,1171,31693,179959,,,,1131,52,42,0.86,1318,1.81,-1.743923751e+00,13,101,48,,93,38,191,,62680.0,213,1.476e+05 (roughly 14 MBytes of memory),2.357e+07 (less than 1 second per iteration),612,14,5,,,,
7,9,2,0,0,9,0.8,72000.0,True,False,0.5,False,False,1000,"[203, 174, 175, 202, 232, 176, 231, 204, 173, 172]",single_label_rerun,2,3,2,11,INTERRUPTED,verified,False,False,504.724214,rerun_attempt_runtime,504.724214,545.882225,Verified,3,2,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260517/20260516_213137_run_12_img_7_patch_0_0_size_9_max_depth_4_ub_0p8_adv_label_2_timeouts_10_10_72000/002_adv_label_2_eran_run.log,10,max,42,76570,8558,553075,8113,445,445,415,"[ 1.01469e-13, 35.346 ]","[ 1, 1 ]","[ 2.98161e-08, 35.346 ]","[ 1.67848e-38, 23.028 ]",31472,1571,174872,1138,433,433,,"[ 2.0619e-08, 171.383 ]","[ 1, 1 ]","[ 7.75677e-05, 35.346 ]","[ 9.68222e-08, 1087.35 ]",45098,6987,,1.12,31472,1571,174872,1138,433,433,17,35,objective,-1.743926e+00,2924,0.96,1627,1166469,495.75,11,495.74,1627.0,0.010000000101000004,0,,,,,,,,,,,,,,,,,,38,442,149,1,623,107,1574,,,,,,,,2,,,1,
7,9,2,0,0,9,0.8,10.0,True,False,0.5,False,False,1000,[],initial_single_label,0,1,0,9,TIME_LIMIT,timeout,True,False,,initial_label_local_missing,20.439895,1607.008482,Verified,4,3,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260517/20260516_213137_run_13_img_7_patch_0_0_size_9_max_depth_4_ub_0p8_adv_label_2_timeouts_10_10_10_72000/000_adv_label_2_eran_run.log,10,max,42,76550,8498,552925,8083,415,415,415,"[ 1.01469e-13, 35.346 ]","[ 1, 1 ]","[ 2.98161e-08, 35.346 ]","[ 1.67848e-38, 23.028 ]",31422,1511,175647,1098,413,413,,"[ 2.0619e-08, 171.383 ]","[ 1, 1 ]","[ 7.75677e-05, 35.346 ]","[ 9.68222e-08, 1087.35 ]",45128,6987,,1.2,31422,1511,175647,1098,413,413,19,23,objective,-1.743925e+00,2951,0.96,1,5527,10.01,9,10.01,1.0,-1.4252987674775084,0,,,"[(46395, 7402), (7337, 53385)]",0.31,1161,31663,179909,,,,802,22,43,0.88,951,1.36,-1.743923751e+00,6,189,51,,125,39,128,,62670.0,213,1.476e+05 (roughly 14 MBytes of memory),2.357e+07 (less than 1 second per iteration),612,14,,,,,
7,9,2,0,0,9,0.8,10.0,True,False,0.5,False,False,1000,"[203, 174, 175, 202, 232, 176, 231, 204, 173, 172]",single_label_rerun,1,2,1,9,TIME_LIMIT,timeout,True,False,20.60363,rerun_attempt_runtime,20.60363,1607.008482,Verified,4,3,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260517/20260516_213137_run_13_img_7_patch_0_0_size_9_max_depth_4_ub_0p8_adv_label_2_timeouts_10_10_10_72000/001_adv_label_2_eran_run.log,10,max,42,76560,8528,552975,8093,435,435,415,"[ 1.01469e-13, 35.346 ]","[ 1, 1 ]","[ 2.98161e-08, 35.346 ]","[ 1.67848e-38, 23.028 ]",31442,1521,176132,1098,423,423,,"[ 2.0619e-08, 171.383 ]","[ 1, 1 ]","[ 7.75677e-05, 35.346 ]","[ 9.68222e-08, 1087.35 ]",45118,7007,,1.23,31442,1521,176132,1098,423,423,14,18,objective,-1.741477e+00,2784,0.89,1,5092,10.01,9,10.0,1.0,-1.5763390336865766,0,,,"[(46395, 7422), (7357, 53395)]",0.31,1171,31693,179959,,,,1131,52,42,0.87,1318,1.59,-1.743923751e+00,13,101,48,,93,38,191,,62680.0,213,1.476e+05 (roughly 14 MBytes of memory),2.357e+07 (less than 1 second per iteration),612,14,5,,,,
7,9,2,0,0,9,0.8,10.0,True,False,0.5,False,False,1000,"[203, 174, 175, 202, 232, 176, 231, 204, 173, 172]",single_label_rerun,2,3,2,9,TIME_LIMIT,timeout,True,False,20.160621,rerun_attempt_runtime,20.160621,1607.008482,Verified,4,3,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260517/20260516_213137_run_13_img_7_patch_0_0_size_9_max_depth_4_ub_0p8_adv_label_2_timeouts_10_10_10_72000/002_adv_label_2_eran_run.log,10,max,42,76570,8558,553075,8113,445,445,415,"[ 1.01469e-13, 35.346 ]","[ 1, 1 ]","[ 2.98161e-08, 35.346 ]","[ 1.67848e-38, 23.028 ]",31472,1571,174872,1138,433,433,,"[ 2.0619e-08, 171.383 ]","[ 1, 1 ]","[ 7.75677e-05, 35.346 ]","[ 9.68222e-08, 1087.35 ]",45098,6987,,1.15,31472,1571,174872,1138,433,433,17,35,objective,-1.743926e+00,2924,0.96,1,5703,10.02,9,10.01,1.0,-1.4173139644751132,0,,,"[(46365, 7422), (7367, 53385)]",0.32,1191,31743,180089,,,,766,22,38,0.7,991,1.14,-1.743923752e+00,5,166,56,,83,37,130,,62730.0,213,1.477e+05 (roughly 14 MBytes of memory),2.357e+07 (less than 1 second per iteration),612,14,1,,,,
7,9,2,0,0,9,0.8,72000.0,True,False,0.5,False,False,1000,"[203, 174, 175, 202, 232, 176, 231, 204, 173, 172]",single_label_rerun,3,4,3,6,CUTOFF,verified,False,False,1545.804336,rerun_attempt_runtime,1545.804336,1607.008482,Verified,4,3,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260517/20260516_213137_run_13_img_7_patch_0_0_size_9_max_depth_4_ub_0p8_adv_label_2_timeouts_10_10_10_72000/003_adv_label_2_eran_run.log,10,max,42,76580,8608,553285,8153,455,455,415,"[ 1.01469e-13, 35.346 ]","[ 1, 1 ]","[ 2.98161e-08, 35.346 ]","[ 1.67848e-38, 23.028 ]",31482,1621,176510,1178,443,443,,"[ 2.0619e-08, 171.383 ]","[ 1, 1 ]","[ 7.75677e-05, 35.346 ]","[ 9.68222e-08, 1087.35 ]",45098,6987,,1.23,31482,1621,176510,1178,443,443,21,47,objective,-1.743925e+00,3095,1.02,6358,4210459,1536.74,6,1536.74,6358.0,0.010000000101000004,0,,,,,,,,,,,,,,,,,,60,505,186,,809,166,1871,1,,,,,,,1,,,1,
7,9,2,0,0,9,0.8,10.0,True,False,0.5,False,False,1000,[],initial_single_label,0,1,0,9,TIME_LIMIT,timeout,True,False,,initial_label_local_missing,19.079849,538.303711,Verified,2,1,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260517/20260516_213137_run_14_img_7_patch_0_0_size_9_max_depth_4_ub_0p8_adv_label_2_timeouts_10_72000/000_adv_label_2_eran_run.log,20,max,42,76550,8498,552925,8083,415,415,415,"[ 1.01469e-13, 35.346 ]","[ 1, 1 ]","[ 2.98161e-08, 35.346 ]","[ 1.67848e-38, 23.028 ]",31422,1511,175647,1098,413,413,,"[ 2.0619e-08, 171.383 ]","[ 1, 1 ]","[ 7.75677e-05, 35.346 ]","[ 9.68222e-08, 1087.35 ]",45128,6987,,1.0,31422,1511,175647,1098,413,413,19,23,objective,-1.743925e+00,2951,0.83,1,6809,10.01,9,10.0,1.0,-1.3484784039188518,0,,,"[(46395, 7402), (7337, 53385)]",0.3,1161,31663,179909,,,,802,22,43,0.71,951,1.21,-1.743923751e+00,3,98,38,,89,32,199,,62670.0,213,1.476e+05 (roughly 14 MBytes of memory),2.357e+07 (less than 1 second per iteration),612,14,,,,,
7,9,2,0,0,9,0.8,72000.0,True,False,0.5,False,False,1000,"[203, 174, 175, 202, 232, 176, 231, 204, 173, 172, 146, 201, 200, 145, 147, 199, 230, 228, 118, 144]",single_label_rerun,1,2,1,6,CUTOFF,verified,False,False,519.223862,rerun_attempt_runtime,519.223862,538.303711,Verified,2,1,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260517/20260516_213137_run_14_img_7_patch_0_0_size_9_max_depth_4_ub_0p8_adv_label_2_timeouts_10_72000/001_adv_label_2_eran_run.log,20,max,42,76570,8558,553025,8103,455,455,415,"[ 1.01469e-13, 35.346 ]","[ 1, 1 ]","[ 2.98161e-08, 35.346 ]","[ 1.67848e-38, 23.028 ]",31462,1531,178933,1098,433,433,,"[ 2.0619e-08, 171.383 ]","[ 1, 1 ]","[ 6.17312e-05, 35.346 ]","[ 9.68222e-08, 1087.35 ]",45108,7027,,1.16,31462,1531,178933,1098,433,433,9,39,objective,-1.741008e+00,3024,0.85,2832,1133913,511.23,6,511.22,2832.0,0.010000000101000004,0,,,,,,,,,,,,,,,,,,30,175,36,,218,113,470,,,,,,,,11,4,,,
7,9,2,0,0,9,0.8,10.0,True,False,0.5,False,False,1000,[],initial_single_label,0,1,0,9,TIME_LIMIT,timeout,True,False,,initial_label_local_missing,19.115801,502.901287,Verified,3,2,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260517/20260516_213137_run_15_img_7_patch_0_0_size_9_max_depth_4_ub_0p8_adv_label_2_timeouts_10_10_72000/000_adv_label_2_eran_run.log,20,max,42,76550,8498,552925,8083,415,415,415,"[ 1.01469e-13, 35.346 ]","[ 1, 1 ]","[ 2.98161e-08, 35.346 ]","[ 1.67848e-38, 23.028 ]",31422,1511,175647,1098,413,413,,"[ 2.0619e-08, 171.383 ]","[ 1, 1 ]","[ 7.75677e-05, 35.346 ]","[ 9.68222e-08, 1087.35 ]",45128,6987,,1.02,31422,1511,175647,1098,413,413,19,23,objective,-1.743925e+00,2951,0.84,1,6809,10.01,9,10.0,1.0,-1.3484784039188518,0,,,"[(46395, 7402), (7337, 53385)]",0.28,1161,31663,179909,,,,802,22,43,0.82,951,1.29,-1.743923751e+00,3,98,38,,89,32,199,,62670.0,213,1.476e+05 (roughly 14 MBytes of memory),2.357e+07 (less than 1 second per iteration),612,14,,,,,
7,9,2,0,0,9,0.8,10.0,True,False,0.5,False,False,1000,"[203, 174, 175, 202, 232, 176, 231, 204, 173, 172, 146, 201, 200, 145, 147, 199, 230, 228, 118, 144]",single_label_rerun,1,2,1,9,TIME_LIMIT,timeout,True,False,19.046379,rerun_attempt_runtime,19.046379,502.901287,Verified,3,2,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260517/20260516_213137_run_15_img_7_patch_0_0_size_9_max_depth_4_ub_0p8_adv_label_2_timeouts_10_10_72000/001_adv_label_2_eran_run.log,20,max,42,76570,8558,553025,8103,455,455,415,"[ 1.01469e-13, 35.346 ]","[ 1, 1 ]","[ 2.98161e-08, 35.346 ]","[ 1.67848e-38, 23.028 ]",31462,1531,178933,1098,433,433,,"[ 2.0619e-08, 171.383 ]","[ 1, 1 ]","[ 6.17312e-05, 35.346 ]","[ 9.68222e-08, 1087.35 ]",45108,7027,,1.15,31462,1531,178933,1098,433,433,9,39,objective,-1.741008e+00,3024,0.88,1,5628,10.01,9,10.0,1.0,-1.5135108977771887,0,,,"[(46395, 7442), (7379, 53407)]",0.3,1179,31721,180005,,,,728,14,41,0.7,921,1.1,-1.743925041e+00,20,87,39,,103,44,184,,62690.0,213,1.476e+05 (roughly 14 MBytes of memory),2.357e+07 (less than 1 second per iteration),610,14,13,,,,
7,9,2,0,0,9,0.8,72000.0,True,False,0.5,False,False,1000,"[203, 174, 175, 202, 232, 176, 231, 204, 173, 172, 146, 201, 200, 145, 147, 199, 230, 228, 118, 144]",single_label_rerun,2,3,2,6,CUTOFF,verified,False,False,464.739107,rerun_attempt_runtime,464.739107,502.901287,Verified,3,2,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260517/20260516_213137_run_15_img_7_patch_0_0_size_9_max_depth_4_ub_0p8_adv_label_2_timeouts_10_10_72000/002_adv_label_2_eran_run.log,20,max,42,76590,8618,553225,8143,475,475,415,"[ 1.01469e-13, 35.346 ]","[ 1, 1 ]","[ 2.98161e-08, 35.346 ]","[ 1.67848e-38, 23.028 ]",31522,1631,175024,1178,453,453,,"[ 2.0619e-08, 171.383 ]","[ 1, 1 ]","[ 0.000110327, 35.346 ]","[ 9.68222e-08, 1087.35 ]",45068,6987,,0.88,31522,1631,175024,1178,453,453,56,29,objective,-1.743184e+00,2871,0.77,1752,1244306,457.08,6,457.07,1752.0,0.010000000101000004,0,,,,,,,,,,,,,,,,,,40,394,175,1,565,119,1490,,,,,,,,3,,,,
7,9,2,0,0,9,0.8,10.0,True,False,0.5,False,False,1000,[],initial_single_label,0,1,0,9,TIME_LIMIT,timeout,True,False,,initial_label_local_missing,18.979973,513.627038,Verified,4,3,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260517/20260516_213137_run_16_img_7_patch_0_0_size_9_max_depth_4_ub_0p8_adv_label_2_timeouts_10_10_10_72000/000_adv_label_2_eran_run.log,20,max,42,76550,8498,552925,8083,415,415,415,"[ 1.01469e-13, 35.346 ]","[ 1, 1 ]","[ 2.98161e-08, 35.346 ]","[ 1.67848e-38, 23.028 ]",31422,1511,175647,1098,413,413,,"[ 2.0619e-08, 171.383 ]","[ 1, 1 ]","[ 7.75677e-05, 35.346 ]","[ 9.68222e-08, 1087.35 ]",45128,6987,,0.98,31422,1511,175647,1098,413,413,19,23,objective,-1.743925e+00,2951,0.82,1,6809,10.01,9,10.0,1.0,-1.3484784039188518,0,,,"[(46395, 7402), (7337, 53385)]",0.28,1161,31663,179909,,,,802,22,43,0.69,951,1.14,-1.743923751e+00,3,98,38,,89,32,199,,62670.0,213,1.476e+05 (roughly 14 MBytes of memory),2.357e+07 (less than 1 second per iteration),612,14,,,,,
7,9,2,0,0,9,0.8,10.0,True,False,0.5,False,False,1000,"[203, 174, 175, 202, 232, 176, 231, 204, 173, 172, 146, 201, 200, 145, 147, 199, 230, 228, 118, 144]",single_label_rerun,1,2,1,9,TIME_LIMIT,timeout,True,False,19.138708,rerun_attempt_runtime,19.138708,513.627038,Verified,4,3,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260517/20260516_213137_run_16_img_7_patch_0_0_size_9_max_depth_4_ub_0p8_adv_label_2_timeouts_10_10_10_72000/001_adv_label_2_eran_run.log,20,max,42,76570,8558,553025,8103,455,455,415,"[ 1.01469e-13, 35.346 ]","[ 1, 1 ]","[ 2.98161e-08, 35.346 ]","[ 1.67848e-38, 23.028 ]",31462,1531,178933,1098,433,433,,"[ 2.0619e-08, 171.383 ]","[ 1, 1 ]","[ 6.17312e-05, 35.346 ]","[ 9.68222e-08, 1087.35 ]",45108,7027,,1.18,31462,1531,178933,1098,433,433,9,39,objective,-1.741008e+00,3024,0.9,1,5628,10.01,9,10.0,1.0,-1.5135108977771887,0,,,"[(46395, 7442), (7379, 53407)]",0.29,1179,31721,180005,,,,728,14,41,0.68,921,1.09,-1.743925041e+00,20,87,39,,103,44,184,,62690.0,213,1.476e+05 (roughly 14 MBytes of memory),2.357e+07 (less than 1 second per iteration),610,14,13,,,,
7,9,2,0,0,9,0.8,10.0,True,False,0.5,False,False,1000,"[203, 174, 175, 202, 232, 176, 231, 204, 173, 172, 146, 201, 200, 145, 147, 199, 230, 228, 118, 144]",single_label_rerun,2,3,2,9,TIME_LIMIT,timeout,True,False,18.916084,rerun_attempt_runtime,18.916084,513.627038,Verified,4,3,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260517/20260516_213137_run_16_img_7_patch_0_0_size_9_max_depth_4_ub_0p8_adv_label_2_timeouts_10_10_10_72000/002_adv_label_2_eran_run.log,20,max,42,76590,8618,553225,8143,475,475,415,"[ 1.01469e-13, 35.346 ]","[ 1, 1 ]","[ 2.98161e-08, 35.346 ]","[ 1.67848e-38, 23.028 ]",31522,1631,175024,1178,453,453,,"[ 2.0619e-08, 171.383 ]","[ 1, 1 ]","[ 0.000110327, 35.346 ]","[ 9.68222e-08, 1087.35 ]",45068,6987,,0.91,31522,1631,175024,1178,453,453,56,29,objective,-1.743184e+00,2871,0.79,1,7142,10.01,9,10.0,1.0,-1.3348343978028416,0,,,"[(46335, 7442), (7398, 53386)]",0.31,1220,31822,180267,,,,815,17,42,0.71,1032,1.19,-1.743924935e+00,,64,43,,73,11,112,,62790.0,213,1.478e+05 (roughly 14 MBytes of memory),2.357e+07 (less than 1 second per iteration),611,14,,,,,
7,9,2,0,0,9,0.8,72000.0,True,False,0.5,False,False,1000,"[203, 174, 175, 202, 232, 176, 231, 204, 173, 172, 146, 201, 200, 145, 147, 199, 230, 228, 118, 144]",single_label_rerun,3,4,3,6,CUTOFF,verified,False,False,456.592273,rerun_attempt_runtime,456.592273,513.627038,Verified,4,3,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260517/20260516_213137_run_16_img_7_patch_0_0_size_9_max_depth_4_ub_0p8_adv_label_2_timeouts_10_10_10_72000/003_adv_label_2_eran_run.log,20,max,42,76610,8718,553645,8223,495,495,415,"[ 1.01469e-13, 35.346 ]","[ 1, 1 ]","[ 2.98161e-08, 35.346 ]","[ 1.67848e-38, 23.028 ]",31542,1731,175443,1258,473,473,,"[ 2.0619e-08, 171.383 ]","[ 1, 1 ]","[ 0.000110327, 35.346 ]","[ 9.68222e-08, 1087.35 ]",45068,6987,,0.78,31542,1731,175443,1258,473,473,15,33,objective,-1.743183e+00,3065,0.83,1456,1189325,449.03,6,449.02,1456.0,0.010000000101000004,0,,,,,,,,,,,,,,,,,,35,344,160,1,607,143,1487,2,,,,,,,1,,,1,
7,9,2,0,0,9,0.8,10.0,True,False,0.5,False,False,1000,[],initial_single_label,0,1,0,9,TIME_LIMIT,timeout,True,False,,initial_label_local_missing,19.517464,617.101254,Verified,2,1,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260517/20260516_213137_run_17_img_7_patch_0_0_size_9_max_depth_4_ub_0p8_adv_label_2_timeouts_10_72000/000_adv_label_2_eran_run.log,30,max,42,76550,8498,552925,8083,415,415,415,"[ 1.01469e-13, 35.346 ]","[ 1, 1 ]","[ 2.98161e-08, 35.346 ]","[ 1.67848e-38, 23.028 ]",31422,1511,175647,1098,413,413,,"[ 2.0619e-08, 171.383 ]","[ 1, 1 ]","[ 7.75677e-05, 35.346 ]","[ 9.68222e-08, 1087.35 ]",45128,6987,,1.0,31422,1511,175647,1098,413,413,19,23,objective,-1.743925e+00,2951,0.82,1,6809,10.01,9,10.0,1.0,-1.3484784039188518,0,,,"[(46395, 7402), (7337, 53385)]",0.3,1161,31663,179909,,,,802,22,43,0.7,951,1.2,-1.743923751e+00,3,98,38,,89,32,199,,62670.0,213,1.476e+05 (roughly 14 MBytes of memory),2.357e+07 (less than 1 second per iteration),612,14,,,,,
7,9,2,0,0,9,0.8,72000.0,True,False,0.5,False,False,1000,"[203, 174, 175, 202, 232, 176, 231, 204, 173, 172, 146, 201, 200, 145, 147, 199, 230, 228, 118, 144, 148, 171, 119, 227, 229, 120, 117, 90, 91, 198]",single_label_rerun,1,2,1,6,CUTOFF,verified,False,False,597.58379,rerun_attempt_runtime,597.58379,617.101254,Verified,2,1,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260517/20260516_213137_run_17_img_7_patch_0_0_size_9_max_depth_4_ub_0p8_adv_label_2_timeouts_10_72000/001_adv_label_2_eran_run.log,30,max,42,76580,8588,553075,8113,475,475,415,"[ 1.01469e-13, 35.346 ]","[ 1, 1 ]","[ 2.98161e-08, 35.346 ]","[ 1.67848e-38, 23.028 ]",31482,1541,179004,1098,443,443,,"[ 2.0619e-08, 171.383 ]","[ 1, 1 ]","[ 6.17312e-05, 35.346 ]","[ 9.68222e-08, 1087.35 ]",45098,7047,,1.2,31482,1541,179004,1098,443,443,30,28,objective,-1.740133e+00,3003,0.85,3379,1446009,589.59,6,589.59,3379.0,0.010000000101000004,0,,,,,,,,,,,,,,,,,,78,163,65,2,190,107,491,,,,,,,,24,1,,1,
7,9,2,0,0,9,0.8,10.0,True,False,0.5,False,False,1000,[],initial_single_label,0,1,0,9,TIME_LIMIT,timeout,True,False,,initial_label_local_missing,19.043578,486.688355,Verified,3,2,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260517/20260516_213137_run_18_img_7_patch_0_0_size_9_max_depth_4_ub_0p8_adv_label_2_timeouts_10_10_72000/000_adv_label_2_eran_run.log,30,max,42,76550,8498,552925,8083,415,415,415,"[ 1.01469e-13, 35.346 ]","[ 1, 1 ]","[ 2.98161e-08, 35.346 ]","[ 1.67848e-38, 23.028 ]",31422,1511,175647,1098,413,413,,"[ 2.0619e-08, 171.383 ]","[ 1, 1 ]","[ 7.75677e-05, 35.346 ]","[ 9.68222e-08, 1087.35 ]",45128,6987,,1.01,31422,1511,175647,1098,413,413,19,23,objective,-1.743925e+00,2951,0.83,1,6809,10.01,9,10.0,1.0,-1.3484784039188518,0,,,"[(46395, 7402), (7337, 53385)]",0.28,1161,31663,179909,,,,802,22,43,0.69,951,1.21,-1.743923751e+00,3,98,38,,89,32,199,,62670.0,213,1.476e+05 (roughly 14 MBytes of memory),2.357e+07 (less than 1 second per iteration),612,14,,,,,
7,9,2,0,0,9,0.8,10.0,True,False,0.5,False,False,1000,"[203, 174, 175, 202, 232, 176, 231, 204, 173, 172, 146, 201, 200, 145, 147, 199, 230, 228, 118, 144, 148, 171, 119, 227, 229, 120, 117, 90, 91, 198]",single_label_rerun,1,2,1,9,TIME_LIMIT,timeout,True,False,19.242209,rerun_attempt_runtime,19.242209,486.688355,Verified,3,2,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260517/20260516_213137_run_18_img_7_patch_0_0_size_9_max_depth_4_ub_0p8_adv_label_2_timeouts_10_10_72000/001_adv_label_2_eran_run.log,30,max,42,76580,8588,553075,8113,475,475,415,"[ 1.01469e-13, 35.346 ]","[ 1, 1 ]","[ 2.98161e-08, 35.346 ]","[ 1.67848e-38, 23.028 ]",31482,1541,179004,1098,443,443,,"[ 2.0619e-08, 171.383 ]","[ 1, 1 ]","[ 6.17312e-05, 35.346 ]","[ 9.68222e-08, 1087.35 ]",45098,7047,,1.17,31482,1541,179004,1098,443,443,30,28,objective,-1.740133e+00,3003,0.82,1,5035,10.02,9,10.01,1.0,-1.5414708205004812,0,,,"[(46395, 7462), (7399, 53418)]",0.3,1189,31750,180054,,,,779,18,40,0.68,991,1.17,-1.743923751e+00,14,58,35,,49,39,106,,62680.0,213,1.476e+05 (roughly 14 MBytes of memory),2.357e+07 (less than 1 second per iteration),610,14,21,,,3,
