parameter,level,rows_with_level,pearson,abs_pearson,median_ratio_for_level,median_ratio_without_level,mean_ratio_for_level,mean_ratio_without_level
optimizer_presolved_rows,54627,1,0.03969638345143767,0.03969638345143767,1.1726956755831148,0.8699154979092004,1.1726956755831148,0.9849602109552856
optimizer_presolved_variable_types_continuous,1324,1,0.03969638345143767,0.03969638345143767,1.1726956755831148,0.8699154979092004,1.1726956755831148,0.9849602109552856
variable_types_binary,618,1,0.03969638345143767,0.03969638345143767,1.1726956755831148,0.8699154979092004,1.1726956755831148,0.9849602109552856
variable_types_continuous_presolved,1324,1,0.03969638345143767,0.03969638345143767,1.1726956755831148,0.8699154979092004,1.1726956755831148,0.9849602109552856
variable_types_integer,618,1,0.03969638345143767,0.03969638345143767,1.1726956755831148,0.8699154979092004,1.1726956755831148,0.9849602109552856
split_selection_mode,random,27,0.039464367347697316,0.039464367347697316,1.0012767027336296,0.7557502183552407,1.0157658603674469,0.9706487205219403
variable_types_continuous,8162,3,-0.03888194856838153,0.03888194856838153,0.8693443208607335,0.9371923844783748,0.8843618735000679,0.9920548555493941
linear_constraint_matrix_vars,8855,4,-0.03884938115559383,0.03884938115559383,0.8423089986197936,0.9382854654873012,0.8989131808743012,0.992782616616341
linear_constraint_matrix_constrs_presolved,52005,1,0.03851225365269073,0.03851225365269073,1.1671733686365586,0.8699154979092004,1.1671733686365586,0.985037989926364
linear_constraint_matrix_nzs,710840,1,0.03851225365269073,0.03851225365269073,1.1671733686365586,0.8699154979092004,1.1671733686365586,0.985037989926364
linear_constraint_matrix_vars_presolved,1890,1,0.03851225365269073,0.03851225365269073,1.1671733686365586,0.8699154979092004,1.1671733686365586,0.985037989926364
optimizer_presolve_removed_columns,6845,1,0.03851225365269073,0.03851225365269073,1.1671733686365586,0.8699154979092004,1.1671733686365586,0.985037989926364
optimizer_presolve_removed_rows,73182,1,0.03851225365269073,0.03851225365269073,1.1671733686365586,0.8699154979092004,1.1671733686365586,0.985037989926364
optimizer_presolved_columns,1890,1,0.03851225365269073,0.03851225365269073,1.1671733686365586,0.8699154979092004,1.1671733686365586,0.985037989926364
optimizer_presolved_rows,52005,1,0.03851225365269073,0.03851225365269073,1.1671733686365586,0.8699154979092004,1.1671733686365586,0.985037989926364
optimizer_presolved_variable_types_continuous,1316,1,0.03851225365269073,0.03851225365269073,1.1671733686365586,0.8699154979092004,1.1671733686365586,0.985037989926364
variable_types_binary,611,1,0.03851225365269073,0.03851225365269073,1.1671733686365586,0.8699154979092004,1.1671733686365586,0.985037989926364
variable_types_continuous_presolved,1316,1,0.03851225365269073,0.03851225365269073,1.1671733686365586,0.8699154979092004,1.1671733686365586,0.985037989926364
variable_types_integer,611,1,0.03851225365269073,0.03851225365269073,1.1671733686365586,0.8699154979092004,1.1671733686365586,0.985037989926364
linear_constraint_matrix_nzs,725077,1,-0.03821149829384098,0.03821149829384098,0.8093645297841411,0.9371923844783748,0.8093645297841411,0.9900775510369613
linear_constraint_matrix_vars,8792,1,-0.03821149829384098,0.03821149829384098,0.8093645297841411,0.9371923844783748,0.8093645297841411,0.9900775510369613
linear_constraint_matrix_vars_presolved,1988,1,-0.03821149829384098,0.03821149829384098,0.8093645297841411,0.9371923844783748,0.8093645297841411,0.9900775510369613
optimizer_presolved_columns,1988,1,-0.03821149829384098,0.03821149829384098,0.8093645297841411,0.9371923844783748,0.8093645297841411,0.9900775510369613
optimizer_presolved_variable_types_continuous,1397,1,-0.03821149829384098,0.03821149829384098,0.8093645297841411,0.9371923844783748,0.8093645297841411,0.9900775510369613
variable_types_continuous_presolved,1397,1,-0.03821149829384098,0.03821149829384098,0.8093645297841411,0.9371923844783748,0.8093645297841411,0.9900775510369613
cutting_planes_cover,33.0,2,-0.03811850309577025,0.03811850309577025,0.8627540457197966,0.9035539411937876,0.8627540457197966,0.9911337508852684
extra_simplex_iterations_after_uncrush,41,1,-0.03706689534697744,0.03706689534697744,0.8147024993303869,0.9371923844783748,0.8147024993303869,0.9900023683672958
linear_constraint_matrix_constrs,128743,2,-0.03647551308450596,0.03647551308450596,0.8681337822021535,0.9035539411937876,0.8681337822021535,0.9909800441286297
linear_constraint_matrix_vars,8802,2,-0.03647551308450596,0.03647551308450596,0.8681337822021535,0.9035539411937876,0.8681337822021535,0.9909800441286297
extra_simplex_iterations_after_uncrush,31,3,-0.036097597126911164,0.036097597126911164,0.6116223230720215,0.9371923844783748,0.8917524791018255,0.9917335248710566
optimizer_presolved_variable_types_continuous,1308,8,0.03598440497083847,0.03598440497083847,1.0157388450753655,0.8186258942864004,1.043899155885803,0.9805262094737807
variable_types_continuous_presolved,1308,8,0.03598440497083847,0.03598440497083847,1.0157388450753655,0.8186258942864004,1.043899155885803,0.9805262094737807
linear_constraint_matrix_vars_presolved,1541,3,-0.035983070846398534,0.035983070846398534,0.9371923844783748,0.8699154979092004,0.8920564703860071,0.991720307858701
optimizer_presolve_removed_columns,7047,3,-0.035983070846398534,0.035983070846398534,0.9371923844783748,0.8699154979092004,0.8920564703860071,0.991720307858701
optimizer_presolved_columns,1541,3,-0.035983070846398534,0.035983070846398534,0.9371923844783748,0.8699154979092004,0.8920564703860071,0.991720307858701
cutting_planes_cover,8.0,3,-0.035318020668287674,0.035318020668287674,0.8147024993303869,0.9371923844783748,0.8938217373342052,0.9916435571218228
extra_simplex_iterations_dual_to_original,41,7,-0.03437450432888841,0.03437450432888841,1.0,0.8699154979092004,0.9295932616013423,0.993811043418446
cutting_planes_cover,5.0,2,-0.03428639371092592,0.03428639371092592,0.8753017413969999,0.9035539411937876,0.8753017413969999,0.9907752452944913
extra_simplex_iterations_after_uncrush,44,3,-0.03426389189989999,0.03426389189989999,0.6735492587644696,0.9371923844783748,0.8966197497778161,0.9915219044068833
variable_types_binary,633,4,-0.034228840787968735,0.034228840787968735,0.942744103708915,0.9035539411937876,0.9094572753173419,0.9921623757667504
variable_types_integer,633,4,-0.034228840787968735,0.034228840787968735,0.942744103708915,0.9035539411937876,0.9094572753173419,0.9921623757667504
cutting_planes_network,6.0,1,0.03277527572425264,0.03277527572425264,1.1404184021624617,0.8699154979092004,1.1404184021624617,0.9854148204400835
extra_simplex_iterations_after_uncrush,28,1,0.03277527572425264,0.03277527572425264,1.1404184021624617,0.8699154979092004,1.1404184021624617,0.9854148204400835
linear_constraint_matrix_constrs_presolved,31625,1,0.03277527572425264,0.03277527572425264,1.1404184021624617,0.8699154979092004,1.1404184021624617,0.9854148204400835
linear_constraint_matrix_nzs,553574,1,0.03277527572425264,0.03277527572425264,1.1404184021624617,0.8699154979092004,1.1404184021624617,0.9854148204400835
linear_constraint_matrix_vars,8776,1,0.03277527572425264,0.03277527572425264,1.1404184021624617,0.8699154979092004,1.1404184021624617,0.9854148204400835
linear_constraint_matrix_vars_presolved,1725,1,0.03277527572425264,0.03277527572425264,1.1404184021624617,0.8699154979092004,1.1404184021624617,0.9854148204400835
optimizer_presolve_removed_rows,45015,1,0.03277527572425264,0.03277527572425264,1.1404184021624617,0.8699154979092004,1.1404184021624617,0.9854148204400835
optimizer_presolved_columns,1725,1,0.03277527572425264,0.03277527572425264,1.1404184021624617,0.8699154979092004,1.1404184021624617,0.9854148204400835
optimizer_presolved_rows,31625,1,0.03277527572425264,0.03277527572425264,1.1404184021624617,0.8699154979092004,1.1404184021624617,0.9854148204400835
optimizer_presolved_variable_types_continuous,1222,1,0.03277527572425264,0.03277527572425264,1.1404184021624617,0.8699154979092004,1.1404184021624617,0.9854148204400835
variable_types_binary,564,1,0.03277527572425264,0.03277527572425264,1.1404184021624617,0.8699154979092004,1.1404184021624617,0.9854148204400835
variable_types_continuous,8212,1,0.03277527572425264,0.03277527572425264,1.1404184021624617,0.8699154979092004,1.1404184021624617,0.9854148204400835
variable_types_continuous_presolved,1222,1,0.03277527572425264,0.03277527572425264,1.1404184021624617,0.8699154979092004,1.1404184021624617,0.9854148204400835
variable_types_integer,564,1,0.03277527572425264,0.03277527572425264,1.1404184021624617,0.8699154979092004,1.1404184021624617,0.9854148204400835
cutting_planes_cover,19.0,3,-0.030648596755811563,0.030648596755811563,1.0796120885290554,0.8699154979092004,0.9062159595615196,0.9911046778945483
cutting_planes_projected_implied_bound,2.0,8,-0.030062689791381703,0.030062689791381703,0.9685961922391875,0.869629909384967,0.940506243183069,0.9934503235616224
extra_simplex_iterations_dual_to_original,51,2,0.030008000676594548,0.030008000676594548,1.0858245666888129,0.869629909384967,1.0858245666888129,0.9847603074290108
linear_constraint_matrix_constrs_presolved,52094,2,0.028819822013721387,0.028819822013721387,1.0819340451053627,0.9032683526695542,1.0819340451053627,0.9848714651885382
linear_constraint_matrix_nzs,711080,2,0.028819822013721387,0.028819822013721387,1.0819340451053627,0.9032683526695542,1.0819340451053627,0.9848714651885382
linear_constraint_matrix_vars_presolved,1962,2,0.028819822013721387,0.028819822013721387,1.0819340451053627,0.9032683526695542,1.0819340451053627,0.9848714651885382
optimizer_presolve_removed_columns,6893,2,0.028819822013721387,0.028819822013721387,1.0819340451053627,0.9032683526695542,1.0819340451053627,0.9848714651885382
optimizer_presolve_removed_rows,73133,2,0.028819822013721387,0.028819822013721387,1.0819340451053627,0.9032683526695542,1.0819340451053627,0.9848714651885382
optimizer_presolved_columns,1962,2,0.028819822013721387,0.028819822013721387,1.0819340451053627,0.9032683526695542,1.0819340451053627,0.9848714651885382
optimizer_presolved_rows,52094,2,0.028819822013721387,0.028819822013721387,1.0819340451053627,0.9032683526695542,1.0819340451053627,0.9848714651885382
rhs_coefficient_range_presolved,"[ 4.89465e-08, 20.4967 ]",2,0.028819822013721387,0.028819822013721387,1.0819340451053627,0.9032683526695542,1.0819340451053627,0.9848714651885382
variable_types_binary,683,2,0.028819822013721387,0.028819822013721387,1.0819340451053627,0.9032683526695542,1.0819340451053627,0.9848714651885382
variable_types_integer,683,2,0.028819822013721387,0.028819822013721387,1.0819340451053627,0.9032683526695542,1.0819340451053627,0.9848714651885382
optimizer_presolved_variable_types_continuous,1348,3,-0.02695102823608501,0.02695102823608501,0.8699154979092004,0.9371923844783748,0.9160305505674389,0.9906779565464648
variable_types_continuous_presolved,1348,3,-0.02695102823608501,0.02695102823608501,0.8699154979092004,0.9371923844783748,0.9160305505674389,0.9906779565464648
extra_simplex_iterations_after_uncrush,4206,1,-0.02674525239725973,0.02674525239725973,0.8628385065666009,0.9371923844783748,0.8628385065666009,0.9893243964343915
extra_simplex_iterations_dual_to_original,40,4,-0.026648855487412308,0.026648855487412308,0.9835915064722094,0.869629909384967,0.9267548367553793,0.991144872152748
cutting_planes_network,7.0,1,0.02646986530863889,0.02646986530863889,1.1110124943169881,0.8699154979092004,1.1110124943169881,0.9858289881562169
linear_constraint_matrix_constrs_presolved,54695,1,0.02646986530863889,0.02646986530863889,1.1110124943169881,0.8699154979092004,1.1110124943169881,0.9858289881562169
linear_constraint_matrix_nzs,725017,1,0.02646986530863889,0.02646986530863889,1.1110124943169881,0.8699154979092004,1.1110124943169881,0.9858289881562169
linear_constraint_matrix_vars_presolved,2002,1,0.02646986530863889,0.02646986530863889,1.1110124943169881,0.8699154979092004,1.1110124943169881,0.9858289881562169
matrix_coefficient_range_presolved,"[ 1.02952e-09, 35.1672 ]",1,0.02646986530863889,0.02646986530863889,1.1110124943169881,0.8699154979092004,1.1110124943169881,0.9858289881562169
optimizer_presolve_removed_columns,6800,1,0.02646986530863889,0.02646986530863889,1.1110124943169881,0.8699154979092004,1.1110124943169881,0.9858289881562169
optimizer_presolved_columns,2002,1,0.02646986530863889,0.02646986530863889,1.1110124943169881,0.8699154979092004,1.1110124943169881,0.9858289881562169
optimizer_presolved_rows,54695,1,0.02646986530863889,0.02646986530863889,1.1110124943169881,0.8699154979092004,1.1110124943169881,0.9858289881562169
optimizer_presolved_variable_types_binary,603,1,0.02646986530863889,0.02646986530863889,1.1110124943169881,0.8699154979092004,1.1110124943169881,0.9858289881562169
optimizer_presolved_variable_types_continuous,1399,1,0.02646986530863889,0.02646986530863889,1.1110124943169881,0.8699154979092004,1.1110124943169881,0.9858289881562169
optimizer_presolved_variable_types_integer,603,1,0.02646986530863889,0.02646986530863889,1.1110124943169881,0.8699154979092004,1.1110124943169881,0.9858289881562169
variable_types_binary_presolved,603,1,0.02646986530863889,0.02646986530863889,1.1110124943169881,0.8699154979092004,1.1110124943169881,0.9858289881562169
variable_types_continuous_presolved,1399,1,0.02646986530863889,0.02646986530863889,1.1110124943169881,0.8699154979092004,1.1110124943169881,0.9858289881562169
variable_types_integer_presolved,603,1,0.02646986530863889,0.02646986530863889,1.1110124943169881,0.8699154979092004,1.1110124943169881,0.9858289881562169
extra_simplex_iterations_dual_to_original,38,4,0.026169993938685947,0.026169993938685947,1.0582509407719696,0.9035539411937876,1.047287694908458,0.9840547040260963
rhs_coefficient_range_presolved,"[ 4.89465e-08, 20.4907 ]",2,-0.025617771271009657,0.025617771271009657,0.9036859093298952,0.9035539411937876,0.9036859093298952,0.9899642690678371
extra_simplex_iterations_after_uncrush,65,1,-0.025350232409172994,0.025350232409172994,0.8693443208607335,0.9371923844783748,0.8693443208607335,0.9892327652471502
linear_constraint_matrix_constrs_presolved,31553,1,-0.025350232409172994,0.025350232409172994,0.8693443208607335,0.9371923844783748,0.8693443208607335,0.9892327652471502
linear_constraint_matrix_nzs,553322,1,-0.025350232409172994,0.025350232409172994,0.8693443208607335,0.9371923844783748,0.8693443208607335,0.9892327652471502
optimizer_presolve_removed_rows,45057,1,-0.025350232409172994,0.025350232409172994,0.8693443208607335,0.9371923844783748,0.8693443208607335,0.9892327652471502
optimizer_presolved_rows,31553,1,-0.025350232409172994,0.025350232409172994,0.8693443208607335,0.9371923844783748,0.8693443208607335,0.9892327652471502
optimizer_presolved_variable_types_continuous,1158,1,-0.025350232409172994,0.025350232409172994,0.8693443208607335,0.9371923844783748,0.8693443208607335,0.9892327652471502
variable_types_binary,520,1,-0.025350232409172994,0.025350232409172994,0.8693443208607335,0.9371923844783748,0.8693443208607335,0.9892327652471502
variable_types_continuous_presolved,1158,1,-0.025350232409172994,0.025350232409172994,0.8693443208607335,0.9371923844783748,0.8693443208607335,0.9892327652471502
variable_types_integer,520,1,-0.025350232409172994,0.025350232409172994,0.8693443208607335,0.9371923844783748,0.8693443208607335,0.9892327652471502
linear_constraint_matrix_nzs,710830,2,0.02272907931571677,0.02272907931571677,1.0619907767516554,0.869629909384967,1.0619907767516554,0.985441272855787
linear_constraint_matrix_vars_presolved,1882,2,0.02272907931571677,0.02272907931571677,1.0619907767516554,0.869629909384967,1.0619907767516554,0.985441272855787
optimizer_presolve_removed_columns,6853,2,0.02272907931571677,0.02272907931571677,1.0619907767516554,0.869629909384967,1.0619907767516554,0.985441272855787
optimizer_presolved_columns,1882,2,0.02272907931571677,0.02272907931571677,1.0619907767516554,0.869629909384967,1.0619907767516554,0.985441272855787
variable_types_binary,613,3,-0.021973012261850625,0.021973012261850625,0.9393785464962274,0.8699154979092004,0.929243879961442,0.990103463964117
variable_types_integer,613,3,-0.021973012261850625,0.021973012261850625,0.9393785464962274,0.8699154979092004,0.929243879961442,0.990103463964117
extra_simplex_iterations_after_uncrush,42,1,0.02185272757565096,0.02185272757565096,1.0894800138380174,0.8699154979092004,1.0894800138380174,0.9861322625291601
cutting_planes_cover,22.0,2,0.021586920554122785,0.021586920554122785,1.0582509407719696,0.9035539411937876,1.0582509407719696,0.9855481253123494
linear_constraint_matrix_vars,8588,4,-0.02149716327593917,0.02149716327593917,0.9776539972679807,0.869629909384967,0.9385110221573847,0.9904533318349832
extra_simplex_iterations_dual_to_original,55,2,-0.019998422538385907,0.019998422538385907,0.9220856653702374,0.9035539411937876,0.9220856653702374,0.9894385617523989
linear_constraint_matrix_constrs_presolved,31488,1,0.019364234134585833,0.019364234134585833,1.0778746774715178,0.8699154979092004,1.0778746774715178,0.9862957179709418
linear_constraint_matrix_nzs,553105,1,0.019364234134585833,0.019364234134585833,1.0778746774715178,0.8699154979092004,1.0778746774715178,0.9862957179709418
linear_constraint_matrix_vars_presolved,1565,1,0.019364234134585833,0.019364234134585833,1.0778746774715178,0.8699154979092004,1.0778746774715178,0.9862957179709418
optimizer_presolve_removed_columns,7023,1,0.019364234134585833,0.019364234134585833,1.0778746774715178,0.8699154979092004,1.0778746774715178,0.9862957179709418
optimizer_presolve_removed_rows,45092,1,0.019364234134585833,0.019364234134585833,1.0778746774715178,0.8699154979092004,1.0778746774715178,0.9862957179709418
optimizer_presolved_columns,1565,1,0.019364234134585833,0.019364234134585833,1.0778746774715178,0.8699154979092004,1.0778746774715178,0.9862957179709418
optimizer_presolved_rows,31488,1,0.019364234134585833,0.019364234134585833,1.0778746774715178,0.8699154979092004,1.0778746774715178,0.9862957179709418
optimizer_presolved_variable_types_continuous,1122,1,0.019364234134585833,0.019364234134585833,1.0778746774715178,0.8699154979092004,1.0778746774715178,0.9862957179709418
variable_types_binary,469,1,0.019364234134585833,0.019364234134585833,1.0778746774715178,0.8699154979092004,1.0778746774715178,0.9862957179709418
variable_types_continuous,8119,1,0.019364234134585833,0.019364234134585833,1.0778746774715178,0.8699154979092004,1.0778746774715178,0.9862957179709418
variable_types_continuous_presolved,1122,1,0.019364234134585833,0.019364234134585833,1.0778746774715178,0.8699154979092004,1.0778746774715178,0.9862957179709418
variable_types_integer,469,1,0.019364234134585833,0.019364234134585833,1.0778746774715178,0.8699154979092004,1.0778746774715178,0.9862957179709418
optimizer_presolved_variable_types_binary,614,3,-0.018999259891609502,0.018999259891609502,0.8699154979092004,0.9371923844783748,0.9371372193576132,0.9897602752947182
optimizer_presolved_variable_types_integer,614,3,-0.018999259891609502,0.018999259891609502,0.8699154979092004,0.9371923844783748,0.9371372193576132,0.9897602752947182
variable_types_binary_presolved,614,3,-0.018999259891609502,0.018999259891609502,0.8699154979092004,0.9371923844783748,0.9371372193576132,0.9897602752947182
variable_types_integer_presolved,614,3,-0.018999259891609502,0.018999259891609502,0.8699154979092004,0.9371923844783748,0.9371372193576132,0.9897602752947182
linear_constraint_matrix_constrs,128763,5,-0.018996014886204636,0.018996014886204636,0.7557502183552407,0.9371923844783748,0.9490812773110371,0.9904397651769136
optimizer_presolved_variable_types_binary,621,5,-0.018996014886204636,0.018996014886204636,0.7557502183552407,0.9371923844783748,0.9490812773110371,0.9904397651769136
optimizer_presolved_variable_types_integer,621,5,-0.018996014886204636,0.018996014886204636,0.7557502183552407,0.9371923844783748,0.9490812773110371,0.9904397651769136
variable_types_binary_presolved,621,5,-0.018996014886204636,0.018996014886204636,0.7557502183552407,0.9371923844783748,0.9490812773110371,0.9904397651769136
variable_types_integer_presolved,621,5,-0.018996014886204636,0.018996014886204636,0.7557502183552407,0.9371923844783748,0.9490812773110371,0.9904397651769136
cutting_planes_clique,1.0,16,0.01777287704821606,0.01777287704821606,0.7803251558014832,0.9382854654873012,1.0059704441535842,0.9823097061955542
cutting_planes_cover,17.0,2,0.016578430776336108,0.016578430776336108,1.0418513552636335,0.9035539411937876,1.0418513552636335,0.9860166848983017
extra_simplex_iterations_after_uncrush,58,2,-0.016519688208074486,0.016519688208074486,0.9334762848267748,0.9035539411937876,0.9334762848267748,0.9891131154822119
linear_constraint_matrix_vars,8682,2,-0.01615446368864683,0.01615446368864683,0.9346721604303667,0.9035539411937876,0.9346721604303667,0.9890789476078238
variable_types_continuous,8150,2,-0.014048900615577016,0.014048900615577016,0.941566526435295,0.9035539411937876,0.941566526435295,0.9888819657219685
extra_simplex_iterations_dual_to_original,26,2,0.013662052229948585,0.013662052229948585,1.0323020896230646,0.9035539411937876,1.0323020896230646,0.986289521059461
extra_simplex_iterations_after_uncrush,29,3,0.013519164807438868,0.013519164807438868,1.0088279892995016,0.8693443208607335,1.0234520602794916,0.9860074561242018
extra_simplex_iterations_after_uncrush,50,2,-0.013156578130650628,0.013156578130650628,0.9444883091565983,0.9035539411937876,0.9444883091565983,0.9887984862156456
extra_simplex_iterations_dual_to_original,35,4,-0.011200683287246967,0.011200683287246967,0.8880094430978435,0.9035539411937876,0.9620076370105629,0.9890711780200903
cutting_planes_learned,1.0,30,0.010462975398054382,0.010462975398054382,0.873278457131258,0.9072244050011951,0.9944195521237394,0.9826734307070524
linear_constraint_matrix_constrs_presolved,52003,1,-0.010333027768117871,0.010333027768117871,0.9393785464962274,0.8699154979092004,0.9393785464962274,0.9882463677029882
optimizer_presolve_removed_rows,73184,1,-0.010333027768117871,0.010333027768117871,0.9393785464962274,0.8699154979092004,0.9393785464962274,0.9882463677029882
optimizer_presolved_rows,52003,1,-0.010333027768117871,0.010333027768117871,0.9393785464962274,0.8699154979092004,0.9393785464962274,0.9882463677029882
extra_simplex_iterations_dual_to_original,32,3,-0.009760177310424,0.009760177310424,0.9371923844783748,0.8693443208607335,0.9616608532863644,0.9886940303412942
cutting_planes_cover,10.0,1,-0.009227708631027003,0.009227708631027003,0.9445333120931896,0.8699154979092004,0.9445333120931896,0.9881737653706368
linear_constraint_matrix_constrs_presolved,52167,1,-0.009227708631027003,0.009227708631027003,0.9445333120931896,0.8699154979092004,0.9445333120931896,0.9881737653706368
linear_constraint_matrix_nzs,711363,1,-0.009227708631027003,0.009227708631027003,0.9445333120931896,0.8699154979092004,0.9445333120931896,0.9881737653706368
linear_constraint_matrix_vars,8951,1,-0.009227708631027003,0.009227708631027003,0.9445333120931896,0.8699154979092004,0.9445333120931896,0.9881737653706368
linear_constraint_matrix_vars_presolved,2072,1,-0.009227708631027003,0.009227708631027003,0.9445333120931896,0.8699154979092004,0.9445333120931896,0.9881737653706368
optimizer_presolve_removed_columns,6879,1,-0.009227708631027003,0.009227708631027003,0.9445333120931896,0.8699154979092004,0.9445333120931896,0.9881737653706368
optimizer_presolve_removed_rows,73090,1,-0.009227708631027003,0.009227708631027003,0.9445333120931896,0.8699154979092004,0.9445333120931896,0.9881737653706368
optimizer_presolved_columns,2072,1,-0.009227708631027003,0.009227708631027003,0.9445333120931896,0.8699154979092004,0.9445333120931896,0.9881737653706368
optimizer_presolved_rows,52167,1,-0.009227708631027003,0.009227708631027003,0.9445333120931896,0.8699154979092004,0.9445333120931896,0.9881737653706368
optimizer_presolved_variable_types_continuous,1428,1,-0.009227708631027003,0.009227708631027003,0.9445333120931896,0.8699154979092004,0.9445333120931896,0.9881737653706368
variable_types_binary,723,1,-0.009227708631027003,0.009227708631027003,0.9445333120931896,0.8699154979092004,0.9445333120931896,0.9881737653706368
variable_types_continuous_presolved,1428,1,-0.009227708631027003,0.009227708631027003,0.9445333120931896,0.8699154979092004,0.9445333120931896,0.9881737653706368
variable_types_integer,723,1,-0.009227708631027003,0.009227708631027003,0.9445333120931896,0.8699154979092004,0.9445333120931896,0.9881737653706368
linear_constraint_matrix_constrs,125197,5,-0.008699174309808516,0.008699174309808516,1.0226497008512292,0.8699154979092004,0.9699429172577133,0.9888829263749228
optimizer_presolved_variable_types_binary,584,5,-0.008699174309808516,0.008699174309808516,1.0226497008512292,0.8699154979092004,0.9699429172577133,0.9888829263749228
optimizer_presolved_variable_types_integer,584,5,-0.008699174309808516,0.008699174309808516,1.0226497008512292,0.8699154979092004,0.9699429172577133,0.9888829263749228
variable_types_binary_presolved,584,5,-0.008699174309808516,0.008699174309808516,1.0226497008512292,0.8699154979092004,0.9699429172577133,0.9888829263749228
variable_types_integer_presolved,584,5,-0.008699174309808516,0.008699174309808516,1.0226497008512292,0.8699154979092004,0.9699429172577133,0.9888829263749228
cutting_planes_clique,6.0,3,0.008630992586390988,0.008630992586390988,1.0226497008512292,0.8699154979092004,1.0104772064369918,0.9865715802043105
linear_constraint_matrix_constrs,125187,4,-0.00820464031163253,0.00820464031163253,1.053275957566393,0.869629909384967,0.9688446209078652,0.9886690024967196
linear_constraint_matrix_vars,8735,4,-0.00820464031163253,0.00820464031163253,1.053275957566393,0.869629909384967,0.9688446209078652,0.9886690024967196
optimizer_presolved_variable_types_binary,574,4,-0.00820464031163253,0.00820464031163253,1.053275957566393,0.869629909384967,0.9688446209078652,0.9886690024967196
optimizer_presolved_variable_types_integer,574,4,-0.00820464031163253,0.00820464031163253,1.053275957566393,0.869629909384967,0.9688446209078652,0.9886690024967196
variable_types_binary_presolved,574,4,-0.00820464031163253,0.00820464031163253,1.053275957566393,0.869629909384967,0.9688446209078652,0.9886690024967196
variable_types_integer_presolved,574,4,-0.00820464031163253,0.00820464031163253,1.053275957566393,0.869629909384967,0.9688446209078652,0.9886690024967196
cutting_planes_cover,37.0,1,-0.007997262966587726,0.007997262966587726,0.9502716176803672,0.8699154979092004,0.9502716176803672,0.9880929441651835
extra_simplex_iterations_after_uncrush,14,1,-0.007997262966587726,0.007997262966587726,0.9502716176803672,0.8699154979092004,0.9502716176803672,0.9880929441651835
extra_simplex_iterations_dual_to_original,18,1,-0.007997262966587726,0.007997262966587726,0.9502716176803672,0.8699154979092004,0.9502716176803672,0.9880929441651835
extra_simplex_iterations_after_uncrush,64,1,-0.00788719524865246,0.00788719524865246,0.9507849294169595,0.8699154979092004,0.9507849294169595,0.9880857144224144
linear_constraint_matrix_constrs_presolved,54637,1,-0.00788719524865246,0.00788719524865246,0.9507849294169595,0.8699154979092004,0.9507849294169595,0.9880857144224144
linear_constraint_matrix_vars_presolved,1938,1,-0.00788719524865246,0.00788719524865246,0.9507849294169595,0.8699154979092004,0.9507849294169595,0.9880857144224144
optimizer_presolved_columns,1938,1,-0.00788719524865246,0.00788719524865246,0.9507849294169595,0.8699154979092004,0.9507849294169595,0.9880857144224144
optimizer_presolved_rows,54637,1,-0.00788719524865246,0.00788719524865246,0.9507849294169595,0.8699154979092004,0.9507849294169595,0.9880857144224144
variable_types_binary,610,1,-0.00788719524865246,0.00788719524865246,0.9507849294169595,0.8699154979092004,0.9507849294169595,0.9880857144224144
variable_types_integer,610,1,-0.00788719524865246,0.00788719524865246,0.9507849294169595,0.8699154979092004,0.9507849294169595,0.9880857144224144
cutting_planes_cover,11.0,1,0.007522527202310566,0.007522527202310566,1.0226497008512292,0.8699154979092004,1.0226497008512292,0.9870735345430587
extra_simplex_iterations_after_uncrush,2990,1,0.007522527202310566,0.007522527202310566,1.0226497008512292,0.8699154979092004,1.0226497008512292,0.9870735345430587
linear_constraint_matrix_nzs,553075,5,0.006806814032508509,0.006806814032508509,0.9371923844783748,0.8699154979092004,1.001358412468575,0.9865384864338135
variable_types_continuous,8113,5,0.006806814032508509,0.006806814032508509,0.9371923844783748,0.8699154979092004,1.001358412468575,0.9865384864338135
linear_constraint_matrix_constrs,125207,2,-0.006799579664208865,0.006799579664208865,0.9653033940528766,0.9035539411937876,0.9653033940528766,0.9882037695043235
linear_constraint_matrix_vars,8795,2,-0.006799579664208865,0.006799579664208865,0.9653033940528766,0.9035539411937876,0.9653033940528766,0.9882037695043235
cutting_planes_clique,7.0,7,-0.006137536343842463,0.006137536343842463,0.9445333120931896,0.8628385065666009,0.9772163742435643,0.9886824005185144
optimizer_presolve_removed_columns,7051,2,0.005287667622731369,0.005287667622731369,1.0048813615115977,0.9035539411937876,1.0048813615115977,0.9870729704340743
linear_constraint_matrix_vars,8862,4,0.004314800251039763,0.004314800251039763,0.9859551375830817,0.9035539411937876,0.9974140420499862,0.9869884483118888
cutting_planes_clique,5.0,5,0.0038604180452392082,0.0038604180452392082,0.9502716176803672,0.8693443208607335,0.9953889452547535,0.9869839690617108
variable_types_continuous,8102,2,0.0037968830403959956,0.0037968830403959956,1.0,0.869629909384967,1.0,0.9872124379058342
variable_types_continuous,8312,4,0.003315138101826991,0.003315138101826991,0.9177139130552985,0.9035539411937876,0.9951328084119712,0.9871226385258898
cutting_planes_cover,27.0,1,0.002939586738380982,0.002939586738380982,1.0012767027336296,0.8699154979092004,1.0012767027336296,0.98737456268556
