parameter,level,count,median,mean,min,max
optimizer_presolved_variable_types_continuous,1308,8,1.0157388450753655,1.043899155885803,0.8628385065666009,1.2532834083367277
variable_types_continuous_presolved,1308,8,1.0157388450753655,1.043899155885803,0.8628385065666009,1.2532834083367277
cutting_planes_cover,26.0,3,1.0181156100575868,1.241182085916923,0.9836535140674557,1.7217771336257264
optimizer_presolve_removed_rows,45098,7,1.0181156100575868,1.3163456207999396,0.6088455175591283,2.3429336250343424
linear_constraint_matrix_constrs_presolved,31482,5,1.0181156100575868,1.3767593388829442,0.7208614166220593,2.3429336250343424
optimizer_presolved_rows,31482,5,1.0181156100575868,1.3767593388829442,0.7208614166220593,2.3429336250343424
linear_constraint_matrix_constrs,125197,5,1.0226497008512292,0.9699429172577133,0.663750086381015,1.2208642039606663
optimizer_presolved_variable_types_binary,584,5,1.0226497008512292,0.9699429172577133,0.663750086381015,1.2208642039606663
optimizer_presolved_variable_types_integer,584,5,1.0226497008512292,0.9699429172577133,0.663750086381015,1.2208642039606663
variable_types_binary_presolved,584,5,1.0226497008512292,0.9699429172577133,0.663750086381015,1.2208642039606663
variable_types_integer_presolved,584,5,1.0226497008512292,0.9699429172577133,0.663750086381015,1.2208642039606663
linear_constraint_matrix_constrs_presolved,52020,3,1.0226497008512292,0.9883667653156284,0.8628385065666009,1.0796120885290554
linear_constraint_matrix_vars,8765,3,1.0226497008512292,0.9883667653156284,0.8628385065666009,1.0796120885290554
linear_constraint_matrix_vars_presolved,1892,3,1.0226497008512292,0.9883667653156284,0.8628385065666009,1.0796120885290554
optimizer_presolve_removed_columns,6873,3,1.0226497008512292,0.9883667653156284,0.8628385065666009,1.0796120885290554
optimizer_presolve_removed_rows,73177,3,1.0226497008512292,0.9883667653156284,0.8628385065666009,1.0796120885290554
optimizer_presolved_columns,1892,3,1.0226497008512292,0.9883667653156284,0.8628385065666009,1.0796120885290554
optimizer_presolved_rows,52020,3,1.0226497008512292,0.9883667653156284,0.8628385065666009,1.0796120885290554
cutting_planes_clique,6.0,3,1.0226497008512292,1.0104772064369918,0.4663401145723885,1.5424418038873573
cutting_planes_cover,11.0,1,1.0226497008512292,1.0226497008512292,1.0226497008512292,1.0226497008512292
extra_simplex_iterations_after_uncrush,2990,1,1.0226497008512292,1.0226497008512292,1.0226497008512292,1.0226497008512292
extra_simplex_iterations_dual_to_original,26,2,1.0323020896230646,1.0323020896230646,0.6735492587644696,1.3910549204816598
cutting_planes_cover,17.0,2,1.0418513552636335,1.0418513552636335,0.8628385065666009,1.2208642039606663
optimizer_presolve_removed_columns,6804,8,1.0447400069190087,1.1197381229771828,0.7557502183552407,1.5227300298009452
linear_constraint_matrix_constrs,76580,6,1.0479951437645523,1.3269452286477066,0.7208614166220593,2.3429336250343424
optimizer_presolved_variable_types_binary,443,6,1.0479951437645523,1.3269452286477066,0.7208614166220593,2.3429336250343424
optimizer_presolved_variable_types_integer,443,6,1.0479951437645523,1.3269452286477066,0.7208614166220593,2.3429336250343424
variable_types_binary_presolved,443,6,1.0479951437645523,1.3269452286477066,0.7208614166220593,2.3429336250343424
variable_types_integer_presolved,443,6,1.0479951437645523,1.3269452286477066,0.7208614166220593,2.3429336250343424
linear_constraint_matrix_constrs,125187,4,1.053275957566393,0.9688446209078652,0.5842235614915912,1.1846030070070834
linear_constraint_matrix_vars,8735,4,1.053275957566393,0.9688446209078652,0.5842235614915912,1.1846030070070834
optimizer_presolved_variable_types_binary,574,4,1.053275957566393,0.9688446209078652,0.5842235614915912,1.1846030070070834
optimizer_presolved_variable_types_integer,574,4,1.053275957566393,0.9688446209078652,0.5842235614915912,1.1846030070070834
variable_types_binary_presolved,574,4,1.053275957566393,0.9688446209078652,0.5842235614915912,1.1846030070070834
variable_types_integer_presolved,574,4,1.053275957566393,0.9688446209078652,0.5842235614915912,1.1846030070070834
extra_simplex_iterations_dual_to_original,38,4,1.0582509407719696,1.047287694908458,0.6475435678621138,1.4251053302277787
cutting_planes_cover,22.0,2,1.0582509407719696,1.0582509407719696,0.8225492892424141,1.293952592301525
linear_constraint_matrix_nzs,710830,2,1.0619907767516554,1.0619907767516554,0.9393785464962274,1.1846030070070834
linear_constraint_matrix_vars_presolved,1882,2,1.0619907767516554,1.0619907767516554,0.9393785464962274,1.1846030070070834
optimizer_presolve_removed_columns,6853,2,1.0619907767516554,1.0619907767516554,0.9393785464962274,1.1846030070070834
optimizer_presolved_columns,1882,2,1.0619907767516554,1.0619907767516554,0.9393785464962274,1.1846030070070834
linear_constraint_matrix_constrs_presolved,31488,1,1.0778746774715178,1.0778746774715178,1.0778746774715178,1.0778746774715178
linear_constraint_matrix_nzs,553105,1,1.0778746774715178,1.0778746774715178,1.0778746774715178,1.0778746774715178
linear_constraint_matrix_vars_presolved,1565,1,1.0778746774715178,1.0778746774715178,1.0778746774715178,1.0778746774715178
optimizer_presolve_removed_columns,7023,1,1.0778746774715178,1.0778746774715178,1.0778746774715178,1.0778746774715178
optimizer_presolve_removed_rows,45092,1,1.0778746774715178,1.0778746774715178,1.0778746774715178,1.0778746774715178
optimizer_presolved_columns,1565,1,1.0778746774715178,1.0778746774715178,1.0778746774715178,1.0778746774715178
optimizer_presolved_rows,31488,1,1.0778746774715178,1.0778746774715178,1.0778746774715178,1.0778746774715178
optimizer_presolved_variable_types_continuous,1122,1,1.0778746774715178,1.0778746774715178,1.0778746774715178,1.0778746774715178
variable_types_binary,469,1,1.0778746774715178,1.0778746774715178,1.0778746774715178,1.0778746774715178
variable_types_continuous,8119,1,1.0778746774715178,1.0778746774715178,1.0778746774715178,1.0778746774715178
variable_types_continuous_presolved,1122,1,1.0778746774715178,1.0778746774715178,1.0778746774715178,1.0778746774715178
variable_types_integer,469,1,1.0778746774715178,1.0778746774715178,1.0778746774715178,1.0778746774715178
top_k,10,21,1.0778746774715178,1.287373608689927,0.45126214500731127,4.104690328742858
cutting_planes_cover,19.0,3,1.0796120885290554,0.9062159595615196,0.4663401145723885,1.1726956755831148
rhs_coefficient_range_presolved,"[ 4.89465e-08, 20.4978 ]",5,1.0796120885290554,1.0859355816947474,0.9393785464962274,1.2208642039606663
linear_constraint_matrix_constrs_presolved,52094,2,1.0819340451053627,1.0819340451053627,0.8699154979092004,1.293952592301525
linear_constraint_matrix_nzs,711080,2,1.0819340451053627,1.0819340451053627,0.8699154979092004,1.293952592301525
linear_constraint_matrix_vars_presolved,1962,2,1.0819340451053627,1.0819340451053627,0.8699154979092004,1.293952592301525
optimizer_presolve_removed_columns,6893,2,1.0819340451053627,1.0819340451053627,0.8699154979092004,1.293952592301525
optimizer_presolve_removed_rows,73133,2,1.0819340451053627,1.0819340451053627,0.8699154979092004,1.293952592301525
optimizer_presolved_columns,1962,2,1.0819340451053627,1.0819340451053627,0.8699154979092004,1.293952592301525
optimizer_presolved_rows,52094,2,1.0819340451053627,1.0819340451053627,0.8699154979092004,1.293952592301525
rhs_coefficient_range_presolved,"[ 4.89465e-08, 20.4967 ]",2,1.0819340451053627,1.0819340451053627,0.8699154979092004,1.293952592301525
variable_types_binary,683,2,1.0819340451053627,1.0819340451053627,0.8699154979092004,1.293952592301525
variable_types_integer,683,2,1.0819340451053627,1.0819340451053627,0.8699154979092004,1.293952592301525
extra_simplex_iterations_dual_to_original,51,2,1.0858245666888129,1.0858245666888129,0.9507849294169595,1.2208642039606663
variable_types_continuous,8192,4,1.0864718065898642,1.0781889442341916,0.6170821339560923,1.5227300298009452
extra_simplex_iterations_after_uncrush,42,1,1.0894800138380174,1.0894800138380174,1.0894800138380174,1.0894800138380174
rhs_coefficient_range_presolved,"[ 4.89465e-08, 22.292 ]",9,1.0894800138380174,1.1187686086816055,0.7557502183552407,1.5227300298009452
cutting_planes_clique,,9,1.0894800138380174,1.257823678999645,0.7557502183552407,2.5605216761286544
extra_simplex_iterations_dual_to_original,47,3,1.0894800138380174,1.3210005537866258,1.0088279892995016,1.8646936582223586
extra_simplex_iterations_after_uncrush,21,4,1.0926444893470726,1.2467937553487196,0.9371923844783748,1.8646936582223586
extra_simplex_iterations_dual_to_original,39,4,1.1075853046049198,1.3505071583566695,0.6263363480881847,2.5605216761286544
cutting_planes_network,7.0,1,1.1110124943169881,1.1110124943169881,1.1110124943169881,1.1110124943169881
linear_constraint_matrix_constrs_presolved,54695,1,1.1110124943169881,1.1110124943169881,1.1110124943169881,1.1110124943169881
linear_constraint_matrix_nzs,725017,1,1.1110124943169881,1.1110124943169881,1.1110124943169881,1.1110124943169881
linear_constraint_matrix_vars_presolved,2002,1,1.1110124943169881,1.1110124943169881,1.1110124943169881,1.1110124943169881
matrix_coefficient_range_presolved,"[ 1.02952e-09, 35.1672 ]",1,1.1110124943169881,1.1110124943169881,1.1110124943169881,1.1110124943169881
optimizer_presolve_removed_columns,6800,1,1.1110124943169881,1.1110124943169881,1.1110124943169881,1.1110124943169881
optimizer_presolved_columns,2002,1,1.1110124943169881,1.1110124943169881,1.1110124943169881,1.1110124943169881
optimizer_presolved_rows,54695,1,1.1110124943169881,1.1110124943169881,1.1110124943169881,1.1110124943169881
optimizer_presolved_variable_types_binary,603,1,1.1110124943169881,1.1110124943169881,1.1110124943169881,1.1110124943169881
optimizer_presolved_variable_types_continuous,1399,1,1.1110124943169881,1.1110124943169881,1.1110124943169881,1.1110124943169881
optimizer_presolved_variable_types_integer,603,1,1.1110124943169881,1.1110124943169881,1.1110124943169881,1.1110124943169881
variable_types_binary_presolved,603,1,1.1110124943169881,1.1110124943169881,1.1110124943169881,1.1110124943169881
variable_types_continuous_presolved,1399,1,1.1110124943169881,1.1110124943169881,1.1110124943169881,1.1110124943169881
variable_types_integer_presolved,603,1,1.1110124943169881,1.1110124943169881,1.1110124943169881,1.1110124943169881
variable_bound_range_presolved,"[ 0.000100063, 35.346 ]",2,1.1301996206711966,1.1301996206711966,0.8693443208607335,1.3910549204816598
linear_constraint_matrix_constrs,125177,2,1.1310556988181146,1.1310556988181146,1.0088279892995016,1.2532834083367277
linear_constraint_matrix_constrs_presolved,51984,2,1.1310556988181146,1.1310556988181146,1.0088279892995016,1.2532834083367277
linear_constraint_matrix_nzs,710780,2,1.1310556988181146,1.1310556988181146,1.0088279892995016,1.2532834083367277
linear_constraint_matrix_vars,8705,2,1.1310556988181146,1.1310556988181146,1.0088279892995016,1.2532834083367277
linear_constraint_matrix_vars_presolved,1872,2,1.1310556988181146,1.1310556988181146,1.0088279892995016,1.2532834083367277
optimizer_presolve_removed_columns,6833,2,1.1310556988181146,1.1310556988181146,1.0088279892995016,1.2532834083367277
optimizer_presolve_removed_rows,73193,2,1.1310556988181146,1.1310556988181146,1.0088279892995016,1.2532834083367277
optimizer_presolved_columns,1872,2,1.1310556988181146,1.1310556988181146,1.0088279892995016,1.2532834083367277
optimizer_presolved_rows,51984,2,1.1310556988181146,1.1310556988181146,1.0088279892995016,1.2532834083367277
optimizer_presolved_variable_types_binary,564,2,1.1310556988181146,1.1310556988181146,1.0088279892995016,1.2532834083367277
optimizer_presolved_variable_types_integer,564,2,1.1310556988181146,1.1310556988181146,1.0088279892995016,1.2532834083367277
rhs_coefficient_range_presolved,"[ 4.89465e-08, 20.5073 ]",2,1.1310556988181146,1.1310556988181146,1.0088279892995016,1.2532834083367277
variable_types_binary,593,2,1.1310556988181146,1.1310556988181146,1.0088279892995016,1.2532834083367277
variable_types_binary_presolved,564,2,1.1310556988181146,1.1310556988181146,1.0088279892995016,1.2532834083367277
variable_types_integer,593,2,1.1310556988181146,1.1310556988181146,1.0088279892995016,1.2532834083367277
variable_types_integer_presolved,564,2,1.1310556988181146,1.1310556988181146,1.0088279892995016,1.2532834083367277
cutting_planes_network,6.0,1,1.1404184021624617,1.1404184021624617,1.1404184021624617,1.1404184021624617
extra_simplex_iterations_after_uncrush,28,1,1.1404184021624617,1.1404184021624617,1.1404184021624617,1.1404184021624617
linear_constraint_matrix_constrs_presolved,31625,1,1.1404184021624617,1.1404184021624617,1.1404184021624617,1.1404184021624617
linear_constraint_matrix_nzs,553574,1,1.1404184021624617,1.1404184021624617,1.1404184021624617,1.1404184021624617
linear_constraint_matrix_vars,8776,1,1.1404184021624617,1.1404184021624617,1.1404184021624617,1.1404184021624617
linear_constraint_matrix_vars_presolved,1725,1,1.1404184021624617,1.1404184021624617,1.1404184021624617,1.1404184021624617
optimizer_presolve_removed_rows,45015,1,1.1404184021624617,1.1404184021624617,1.1404184021624617,1.1404184021624617
optimizer_presolved_columns,1725,1,1.1404184021624617,1.1404184021624617,1.1404184021624617,1.1404184021624617
optimizer_presolved_rows,31625,1,1.1404184021624617,1.1404184021624617,1.1404184021624617,1.1404184021624617
optimizer_presolved_variable_types_continuous,1222,1,1.1404184021624617,1.1404184021624617,1.1404184021624617,1.1404184021624617
variable_types_binary,564,1,1.1404184021624617,1.1404184021624617,1.1404184021624617,1.1404184021624617
variable_types_continuous,8212,1,1.1404184021624617,1.1404184021624617,1.1404184021624617,1.1404184021624617
variable_types_continuous_presolved,1222,1,1.1404184021624617,1.1404184021624617,1.1404184021624617,1.1404184021624617
variable_types_integer,564,1,1.1404184021624617,1.1404184021624617,1.1404184021624617,1.1404184021624617
rhs_coefficient_range_presolved,"[ 4.89465e-08, 22.2589 ]",2,1.1439723747748147,1.1439723747748147,0.7455029456622723,1.5424418038873573
cutting_planes_cover,13.0,2,1.147224825544256,1.147224825544256,0.8693443208607335,1.4251053302277787
linear_constraint_matrix_constrs_presolved,31472,2,1.1653113255924272,1.1653113255924272,0.6088455175591283,1.7217771336257264
linear_constraint_matrix_vars_presolved,1571,2,1.1653113255924272,1.1653113255924272,0.6088455175591283,1.7217771336257264
optimizer_presolved_columns,1571,2,1.1653113255924272,1.1653113255924272,0.6088455175591283,1.7217771336257264
optimizer_presolved_rows,31472,2,1.1653113255924272,1.1653113255924272,0.6088455175591283,1.7217771336257264
optimizer_presolved_variable_types_continuous,1138,2,1.1653113255924272,1.1653113255924272,0.6088455175591283,1.7217771336257264
variable_types_binary,445,2,1.1653113255924272,1.1653113255924272,0.6088455175591283,1.7217771336257264
variable_types_continuous_presolved,1138,2,1.1653113255924272,1.1653113255924272,0.6088455175591283,1.7217771336257264
variable_types_integer,445,2,1.1653113255924272,1.1653113255924272,0.6088455175591283,1.7217771336257264
linear_constraint_matrix_constrs_presolved,52005,1,1.1671733686365586,1.1671733686365586,1.1671733686365586,1.1671733686365586
linear_constraint_matrix_nzs,710840,1,1.1671733686365586,1.1671733686365586,1.1671733686365586,1.1671733686365586
linear_constraint_matrix_vars_presolved,1890,1,1.1671733686365586,1.1671733686365586,1.1671733686365586,1.1671733686365586
optimizer_presolve_removed_columns,6845,1,1.1671733686365586,1.1671733686365586,1.1671733686365586,1.1671733686365586
optimizer_presolve_removed_rows,73182,1,1.1671733686365586,1.1671733686365586,1.1671733686365586,1.1671733686365586
optimizer_presolved_columns,1890,1,1.1671733686365586,1.1671733686365586,1.1671733686365586,1.1671733686365586
optimizer_presolved_rows,52005,1,1.1671733686365586,1.1671733686365586,1.1671733686365586,1.1671733686365586
optimizer_presolved_variable_types_continuous,1316,1,1.1671733686365586,1.1671733686365586,1.1671733686365586,1.1671733686365586
variable_types_binary,611,1,1.1671733686365586,1.1671733686365586,1.1671733686365586,1.1671733686365586
variable_types_continuous_presolved,1316,1,1.1671733686365586,1.1671733686365586,1.1671733686365586,1.1671733686365586
variable_types_integer,611,1,1.1671733686365586,1.1671733686365586,1.1671733686365586,1.1671733686365586
extra_simplex_iterations_dual_to_original,57,2,1.1671963276697093,1.1671963276697093,0.8628385065666009,1.4715541487728179
variable_types_continuous,8124,2,1.1699345221098367,1.1699345221098367,1.1671733686365586,1.1726956755831148
extra_simplex_iterations_after_uncrush,150,1,1.1726956755831148,1.1726956755831148,1.1726956755831148,1.1726956755831148
linear_constraint_matrix_constrs_presolved,54627,1,1.1726956755831148,1.1726956755831148,1.1726956755831148,1.1726956755831148
linear_constraint_matrix_nzs,724827,1,1.1726956755831148,1.1726956755831148,1.1726956755831148,1.1726956755831148
linear_constraint_matrix_vars_presolved,1905,1,1.1726956755831148,1.1726956755831148,1.1726956755831148,1.1726956755831148
optimizer_presolve_removed_columns,6837,1,1.1726956755831148,1.1726956755831148,1.1726956755831148,1.1726956755831148
optimizer_presolve_removed_rows,74096,1,1.1726956755831148,1.1726956755831148,1.1726956755831148,1.1726956755831148
optimizer_presolved_columns,1905,1,1.1726956755831148,1.1726956755831148,1.1726956755831148,1.1726956755831148
optimizer_presolved_rows,54627,1,1.1726956755831148,1.1726956755831148,1.1726956755831148,1.1726956755831148
optimizer_presolved_variable_types_continuous,1324,1,1.1726956755831148,1.1726956755831148,1.1726956755831148,1.1726956755831148
variable_types_binary,618,1,1.1726956755831148,1.1726956755831148,1.1726956755831148,1.1726956755831148
variable_types_continuous_presolved,1324,1,1.1726956755831148,1.1726956755831148,1.1726956755831148,1.1726956755831148
variable_types_integer,618,1,1.1726956755831148,1.1726956755831148,1.1726956755831148,1.1726956755831148
cutting_planes_gomory,3.0,3,1.1726956755831148,1.236391769513076,0.8147024993303869,1.7217771336257264
cutting_planes_cover,7.0,4,1.1791205569246708,1.172583918358607,0.8093645297841411,1.5227300298009452
extra_simplex_iterations_after_uncrush,40,3,1.1846030070070834,1.1393113819349452,0.9393785464962274,1.293952592301525
cutting_planes_clique,17.0,1,1.1846030070070834,1.1846030070070834,1.1846030070070834,1.1846030070070834
linear_constraint_matrix_constrs_presolved,52000,1,1.1846030070070834,1.1846030070070834,1.1846030070070834,1.1846030070070834
optimizer_presolve_removed_rows,73187,1,1.1846030070070834,1.1846030070070834,1.1846030070070834,1.1846030070070834
optimizer_presolved_rows,52000,1,1.1846030070070834,1.1846030070070834,1.1846030070070834,1.1846030070070834
rhs_coefficient_range_presolved,"[ 4.89465e-08, 20.5042 ]",1,1.1846030070070834,1.1846030070070834,1.1846030070070834,1.1846030070070834
optimizer_presolved_variable_types_continuous,1178,4,1.2126527013903543,1.2924697296314855,0.4016398907108913,2.3429336250343424
variable_types_continuous_presolved,1178,4,1.2126527013903543,1.2924697296314855,0.4016398907108913,2.3429336250343424
extra_simplex_iterations_after_uncrush,27,1,1.2208642039606663,1.2208642039606663,1.2208642039606663,1.2208642039606663
linear_constraint_matrix_constrs_presolved,52025,1,1.2208642039606663,1.2208642039606663,1.2208642039606663,1.2208642039606663
linear_constraint_matrix_nzs,710916,1,1.2208642039606663,1.2208642039606663,1.2208642039606663,1.2208642039606663
linear_constraint_matrix_vars,8767,1,1.2208642039606663,1.2208642039606663,1.2208642039606663,1.2208642039606663
linear_constraint_matrix_vars_presolved,1912,1,1.2208642039606663,1.2208642039606663,1.2208642039606663,1.2208642039606663
optimizer_presolve_removed_columns,6855,1,1.2208642039606663,1.2208642039606663,1.2208642039606663,1.2208642039606663
optimizer_presolve_removed_rows,73172,1,1.2208642039606663,1.2208642039606663,1.2208642039606663,1.2208642039606663
optimizer_presolved_columns,1912,1,1.2208642039606663,1.2208642039606663,1.2208642039606663,1.2208642039606663
optimizer_presolved_rows,52025,1,1.2208642039606663,1.2208642039606663,1.2208642039606663,1.2208642039606663
optimizer_presolved_variable_types_continuous,1328,1,1.2208642039606663,1.2208642039606663,1.2208642039606663,1.2208642039606663
variable_types_binary,628,1,1.2208642039606663,1.2208642039606663,1.2208642039606663,1.2208642039606663
variable_types_continuous_presolved,1328,1,1.2208642039606663,1.2208642039606663,1.2208642039606663,1.2208642039606663
variable_types_integer,628,1,1.2208642039606663,1.2208642039606663,1.2208642039606663,1.2208642039606663
extra_simplex_iterations_after_uncrush,30,2,1.2213192751238928,1.2213192751238928,0.7208614166220593,1.7217771336257264
variable_types_continuous,8228,2,1.2434875579902736,1.2434875579902736,0.9445333120931896,1.5424418038873573
extra_simplex_iterations_dual_to_original,44,1,1.2532834083367277,1.2532834083367277,1.2532834083367277,1.2532834083367277
cutting_planes_clique,9.0,3,1.2578779827832711,1.2575649263484874,1.2208642039606663,1.293952592301525
extra_simplex_iterations_after_uncrush,5283,1,1.2578779827832711,1.2578779827832711,1.2578779827832711,1.2578779827832711
linear_constraint_matrix_constrs_presolved,52052,1,1.2578779827832711,1.2578779827832711,1.2578779827832711,1.2578779827832711
linear_constraint_matrix_nzs,710970,1,1.2578779827832711,1.2578779827832711,1.2578779827832711,1.2578779827832711
linear_constraint_matrix_vars_presolved,1934,1,1.2578779827832711,1.2578779827832711,1.2578779827832711,1.2578779827832711
optimizer_presolve_removed_columns,6861,1,1.2578779827832711,1.2578779827832711,1.2578779827832711,1.2578779827832711
optimizer_presolve_removed_rows,73155,1,1.2578779827832711,1.2578779827832711,1.2578779827832711,1.2578779827832711
optimizer_presolved_columns,1934,1,1.2578779827832711,1.2578779827832711,1.2578779827832711,1.2578779827832711
optimizer_presolved_rows,52052,1,1.2578779827832711,1.2578779827832711,1.2578779827832711,1.2578779827832711
optimizer_presolved_variable_types_binary,594,1,1.2578779827832711,1.2578779827832711,1.2578779827832711,1.2578779827832711
optimizer_presolved_variable_types_continuous,1340,1,1.2578779827832711,1.2578779827832711,1.2578779827832711,1.2578779827832711
optimizer_presolved_variable_types_integer,594,1,1.2578779827832711,1.2578779827832711,1.2578779827832711,1.2578779827832711
rhs_coefficient_range_presolved,"[ 4.89465e-08, 20.5034 ]",1,1.2578779827832711,1.2578779827832711,1.2578779827832711,1.2578779827832711
variable_types_binary,645,1,1.2578779827832711,1.2578779827832711,1.2578779827832711,1.2578779827832711
variable_types_binary_presolved,594,1,1.2578779827832711,1.2578779827832711,1.2578779827832711,1.2578779827832711
variable_types_continuous_presolved,1340,1,1.2578779827832711,1.2578779827832711,1.2578779827832711,1.2578779827832711
variable_types_integer,645,1,1.2578779827832711,1.2578779827832711,1.2578779827832711,1.2578779827832711
variable_types_integer_presolved,594,1,1.2578779827832711,1.2578779827832711,1.2578779827832711,1.2578779827832711
cutting_planes_clique,10.0,2,1.2657366613220606,1.2657366613220606,1.1404184021624617,1.3910549204816598
linear_constraint_matrix_constrs_presolved,54769,2,1.2805170813054176,1.2805170813054176,1.0894800138380174,1.4715541487728179
linear_constraint_matrix_nzs,725797,2,1.2805170813054176,1.2805170813054176,1.0894800138380174,1.4715541487728179
linear_constraint_matrix_vars,9012,2,1.2805170813054176,1.2805170813054176,1.0894800138380174,1.4715541487728179
linear_constraint_matrix_vars_presolved,2208,2,1.2805170813054176,1.2805170813054176,1.0894800138380174,1.4715541487728179
optimizer_presolve_removed_rows,74024,2,1.2805170813054176,1.2805170813054176,1.0894800138380174,1.4715541487728179
optimizer_presolved_columns,2208,2,1.2805170813054176,1.2805170813054176,1.0894800138380174,1.4715541487728179
optimizer_presolved_rows,54769,2,1.2805170813054176,1.2805170813054176,1.0894800138380174,1.4715541487728179
optimizer_presolved_variable_types_continuous,1557,2,1.2805170813054176,1.2805170813054176,1.0894800138380174,1.4715541487728179
variable_types_binary,700,2,1.2805170813054176,1.2805170813054176,1.0894800138380174,1.4715541487728179
variable_types_continuous_presolved,1557,2,1.2805170813054176,1.2805170813054176,1.0894800138380174,1.4715541487728179
variable_types_integer,700,2,1.2805170813054176,1.2805170813054176,1.0894800138380174,1.4715541487728179
mip_final_status,11,10,1.305959562221163,1.5203607269637762,0.6088455175591283,4.104690328742858
cutting_planes_cover,9.0,2,1.3193637587046882,1.3193637587046882,1.1671733686365586,1.4715541487728179
cutting_planes_cover,18.0,2,1.3221691644091937,1.3221691644091937,1.2532834083367277,1.3910549204816598
cutting_planes_network,8.0,1,1.3582411138493415,1.3582411138493415,1.3582411138493415,1.3582411138493415
variable_bound_range_presolved,"[ 7.75677e-05, 35.346 ]",6,1.3608885668128632,1.7083797093050732,0.6088455175591283,4.104690328742858
linear_constraint_matrix_constrs_presolved,31551,1,1.3910549204816598,1.3910549204816598,1.3910549204816598,1.3910549204816598
linear_constraint_matrix_nzs,553270,1,1.3910549204816598,1.3910549204816598,1.3910549204816598,1.3910549204816598
linear_constraint_matrix_vars_presolved,1607,1,1.3910549204816598,1.3910549204816598,1.3910549204816598,1.3910549204816598
optimizer_presolve_removed_columns,7071,1,1.3910549204816598,1.3910549204816598,1.3910549204816598,1.3910549204816598
optimizer_presolve_removed_rows,45059,1,1.3910549204816598,1.3910549204816598,1.3910549204816598,1.3910549204816598
optimizer_presolved_columns,1607,1,1.3910549204816598,1.3910549204816598,1.3910549204816598,1.3910549204816598
optimizer_presolved_rows,31551,1,1.3910549204816598,1.3910549204816598,1.3910549204816598,1.3910549204816598
optimizer_presolved_variable_types_continuous,1134,1,1.3910549204816598,1.3910549204816598,1.3910549204816598,1.3910549204816598
variable_types_binary,526,1,1.3910549204816598,1.3910549204816598,1.3910549204816598,1.3910549204816598
variable_types_continuous,8152,1,1.3910549204816598,1.3910549204816598,1.3910549204816598,1.3910549204816598
variable_types_continuous_presolved,1134,1,1.3910549204816598,1.3910549204816598,1.3910549204816598,1.3910549204816598
variable_types_integer,526,1,1.3910549204816598,1.3910549204816598,1.3910549204816598,1.3910549204816598
extra_simplex_iterations_after_uncrush,73,1,1.4251053302277787,1.4251053302277787,1.4251053302277787,1.4251053302277787
variable_bound_range_presolved,"[ 6.72467e-05, 35.346 ]",1,1.4251053302277787,1.4251053302277787,1.4251053302277787,1.4251053302277787
linear_constraint_matrix_constrs,76560,3,1.4251053302277787,2.1600224255503346,0.9502716176803672,4.104690328742858
linear_constraint_matrix_constrs_presolved,31442,3,1.4251053302277787,2.1600224255503346,0.9502716176803672,4.104690328742858
linear_constraint_matrix_nzs,552975,3,1.4251053302277787,2.1600224255503346,0.9502716176803672,4.104690328742858
linear_constraint_matrix_vars,8528,3,1.4251053302277787,2.1600224255503346,0.9502716176803672,4.104690328742858
linear_constraint_matrix_vars_presolved,1521,3,1.4251053302277787,2.1600224255503346,0.9502716176803672,4.104690328742858
optimizer_presolve_removed_columns,7007,3,1.4251053302277787,2.1600224255503346,0.9502716176803672,4.104690328742858
optimizer_presolve_removed_rows,45118,3,1.4251053302277787,2.1600224255503346,0.9502716176803672,4.104690328742858
optimizer_presolved_columns,1521,3,1.4251053302277787,2.1600224255503346,0.9502716176803672,4.104690328742858
optimizer_presolved_rows,31442,3,1.4251053302277787,2.1600224255503346,0.9502716176803672,4.104690328742858
optimizer_presolved_variable_types_binary,423,3,1.4251053302277787,2.1600224255503346,0.9502716176803672,4.104690328742858
optimizer_presolved_variable_types_integer,423,3,1.4251053302277787,2.1600224255503346,0.9502716176803672,4.104690328742858
variable_types_binary,435,3,1.4251053302277787,2.1600224255503346,0.9502716176803672,4.104690328742858
variable_types_binary_presolved,423,3,1.4251053302277787,2.1600224255503346,0.9502716176803672,4.104690328742858
variable_types_continuous,8093,3,1.4251053302277787,2.1600224255503346,0.9502716176803672,4.104690328742858
variable_types_integer,435,3,1.4251053302277787,2.1600224255503346,0.9502716176803672,4.104690328742858
variable_types_integer_presolved,423,3,1.4251053302277787,2.1600224255503346,0.9502716176803672,4.104690328742858
linear_constraint_matrix_constrs_presolved,54735,2,1.4404855718251435,1.4404855718251435,1.3582411138493415,1.5227300298009452
linear_constraint_matrix_nzs,725167,2,1.4404855718251435,1.4404855718251435,1.3582411138493415,1.5227300298009452
linear_constraint_matrix_vars_presolved,2058,2,1.4404855718251435,1.4404855718251435,1.3582411138493415,1.5227300298009452
optimizer_presolve_removed_rows,74028,2,1.4404855718251435,1.4404855718251435,1.3582411138493415,1.5227300298009452
optimizer_presolved_columns,2058,2,1.4404855718251435,1.4404855718251435,1.3582411138493415,1.5227300298009452
optimizer_presolved_rows,54735,2,1.4404855718251435,1.4404855718251435,1.3582411138493415,1.5227300298009452
variable_types_binary,670,2,1.4404855718251435,1.4404855718251435,1.3582411138493415,1.5227300298009452
variable_types_integer,670,2,1.4404855718251435,1.4404855718251435,1.3582411138493415,1.5227300298009452
